site_id,date_time,long,lat,cyano_conc,chla_conc,turb,cyano_cell,total_cell
mash_2,2019-08-28T16:16:30Z,-71.43175,41.789921,26.6,32.5,9.5,26600,29727
mash_3,2019-08-28T16:20:19Z,-71.43021,41.791171,23.4,27.4,8.5,23400,25368
mash_3,2019-08-28T16:20:45Z,-71.430333,41.791168,36.1,38.9,11.4,36100,37504
mash_4,2019-08-28T16:29:04Z,-71.431998,41.79335,27.4,33.9,9,27400,30821
mash_4,2019-08-28T16:29:27Z,-71.43198,41.793418,26.4,33,8.9,26400,29866
mash_5,2019-08-28T16:37:51Z,-71.430831,41.797855,21.5,31,8.3,21500,26215
mash_5,2019-08-28T16:38:14Z,-71.430895,41.797585,22.7,30.1,8.9,22700,26406
mash_6,2019-08-28T16:43:29Z,-71.432165,41.798271,26.3,32.4,9.6,26300,29245
mash_6,2019-08-28T16:43:51Z,-71.43218,41.798288,26.1,31.5,9.6,26100,28810
mash_6,2019-08-28T16:44:14Z,-71.432136,41.798281,24.8,30.4,9.6,24800,27640
mash_P,2019-08-28T16:52:55Z,-71.433186,41.793986,25.4,33.3,9,25400,29387
NA,2019-08-28T16:53:19Z,-71.433218,41.794398,24.4,31.9,8.9,24400,28247
warw_5,2019-08-28T18:29:12Z,-71.415433,41.724785,3.5,37,5.7,3500,19591
mash_1,2019-09-04T16:04:03Z,-71.435331,41.793085,24.9,44.5,8.3,24900,35032
mash_1,2019-09-04T16:05:05Z,-71.435343,41.793045,24.6,43.5,8.2,24600,34377
mash_2,2019-09-04T16:13:58Z,-71.43163,41.789816,23.2,42.5,7.7,23200,33069
mash_2,2019-09-04T16:14:47Z,-71.431698,41.789918,23.1,41.6,7.8,23100,32489
mash_3,2019-09-04T16:20:30Z,-71.430356,41.79111,23.8,39.3,7.5,23800,31591
mash_3,2019-09-04T16:21:25Z,-71.430413,41.791016,25.1,39.5,7.6,25100,32324
mash_4,2019-09-04T16:27:14Z,-71.431956,41.793278,21.7,34.1,8.1,21700,28136
mash_4,2019-09-04T16:28:11Z,-71.432065,41.793275,20.3,36.2,7.8,20300,28423
mash_5,2019-09-04T16:36:08Z,-71.430876,41.797526,18.9,33.5,8.1,18900,26166
mash_5,2019-09-04T16:36:58Z,-71.430883,41.797566,20.4,37.1,8.3,20400,28811
mash_6,2019-09-04T16:42:02Z,-71.432093,41.798183,20,34.4,8.6,20000,27504
mash_6,2019-09-04T16:43:07Z,-71.432155,41.798178,20.7,37.9,8.5,20700,29664
mash_P,2019-09-04T16:53:54Z,-71.433273,41.793823,25.3,41.9,8.5,25300,34098
mash_P,2019-09-04T16:54:58Z,-71.43319,41.79393,21.4,35.8,8.2,21400,28952
warw_5,2019-09-04T18:27:15Z,-71.415165,41.725041,6.3,47.4,2.4,6300,26131
warw_5,2019-09-04T18:28:24Z,-71.41516,41.725001,4.9,32.8,2.3,4900,18295
warw_6,2019-09-04T18:34:24Z,-71.41391,41.726673,5.1,36.7,2.1,5100,20112
warw_6,2019-09-04T18:35:09Z,-71.413906,41.726638,6,46.8,2.1,6000,25256
warw_1,2019-09-04T18:41:03Z,-71.410436,41.725491,5,36.9,2.2,5000,20035
warw_1,2019-09-04T18:41:28Z,-71.410381,41.725481,5.2,40.5,2.2,5200,21885
warw_P,2019-09-04T18:49:10Z,-71.411835,41.722666,7.6,64.1,2.5,7600,34169
warw_P,2019-09-04T18:49:41Z,-71.412011,41.722523,6.2,43.2,2.4,6200,23650
warw_P,2019-09-04T18:50:15Z,-71.412056,41.72256,6,43.5,2.5,6000,23675
warw_2,2019-09-04T19:05:33Z,-71.411193,41.72149,4.8,34.3,2.3,4800,18787
warw_2,2019-09-04T19:05:58Z,-71.411188,41.721513,5.3,38.1,2.3,5300,20868
warw_3,2019-09-04T19:12:03Z,-71.414385,41.7206,7.1,52.3,2.7,7100,28512
warw_3,2019-09-04T19:12:28Z,-71.41437,41.720515,7.7,52.9,2.9,7700,29088
warw_3,2019-09-04T19:12:54Z,-71.414353,41.720501,7.1,46.7,2.8,7100,25832
warw_4,2019-09-04T19:18:04Z,-71.413843,41.722553,5.5,37.5,2.5,5500,20604
warw_4,2019-09-04T19:18:29Z,-71.414048,41.722395,5.9,43.1,2.5,5900,23496
mash_1,2019-09-09T16:19:46Z,-71.435348,41.793158,20.4,32.1,7,20400,26497
mash_1,2019-09-09T16:20:20Z,-71.435406,41.793041,18.6,28.7,7.1,18600,23825
mash_2,2019-09-09T16:50:43Z,-71.431771,41.789983,19.9,30.4,7.5,19900,25185
mash_2,2019-09-09T16:51:11Z,-71.431748,41.789933,20.1,32.3,7.6,20100,26182
mash_3,2019-09-09T16:57:28Z,-71.43046,41.791033,20.6,36.1,7.5,20600,28303
NA,2019-09-09T16:57:52Z,-71.43099,41.791573,20.7,35.6,7.5,20700,28117
mash_4,2019-09-09T17:05:09Z,-71.43209,41.793306,20.7,37.3,7.1,20700,29098
mash_4,2019-09-09T17:05:34Z,-71.43213,41.793318,19.5,32,7,19500,25837
mash_5,2019-09-09T17:14:03Z,-71.430886,41.797645,16.9,29.3,7.3,16900,23136
mash_5,2019-09-09T17:14:30Z,-71.430783,41.797475,17.1,31.3,7.4,17100,24178
mash_6,2019-09-09T17:20:07Z,-71.431955,41.798078,17,27.5,6.6,17000,22213
mash_6,2019-09-09T17:20:33Z,-71.4322,41.798195,17.4,28.3,6.6,17400,22817
mash_P,2019-09-09T17:29:23Z,-71.433156,41.793991,21,35.8,7.4,21000,28340
mash_P,2019-09-09T17:29:47Z,-71.433123,41.79391,19.6,33.7,7.3,19600,26601
mash_1,2019-09-11T16:32:57Z,-71.435393,41.793113,30.5,48,7.9,30500,39247
mash_1,2019-09-11T16:33:31Z,-71.435381,41.793061,28.1,45,7.7,28100,36505
mash_2,2019-09-11T16:48:47Z,-71.431656,41.790048,27.4,45.6,7.7,27400,36510
mash_2,2019-09-11T16:49:10Z,-71.431705,41.789806,28.2,45.2,7.9,28200,36666
mash_3,2019-09-11T17:01:50Z,-71.430346,41.791145,22.7,40,7.5,22700,31413
mash_3,2019-09-11T17:02:12Z,-71.430341,41.791188,24.1,41.6,7.5,24100,32975
mash_4,2019-09-11T17:15:56Z,-71.431946,41.79348,26.4,40.1,9,26400,33197
mash_4,2019-09-11T17:16:18Z,-71.432103,41.793473,28.3,43.9,9.2,28300,36096
mash_5,2019-09-11T17:28:00Z,-71.43084,41.797678,23.8,37,9.1,23800,30100
mash_5,2019-09-11T17:28:22Z,-71.430748,41.797781,23.7,35.9,9.1,23700,29590
mash_6,2019-09-11T17:38:54Z,-71.432151,41.798386,22.3,34.6,9,22300,28331
mash_6,2019-09-11T17:39:16Z,-71.432131,41.79839,24.8,40.6,9.1,24800,32598
mash_P,2019-09-11T17:53:47Z,-71.433186,41.793996,29.2,42.7,8.9,29200,35899
mash_P,2019-09-11T17:54:10Z,-71.433265,41.794016,29.6,47.3,9.1,29600,38493
warw_5,2019-09-11T19:54:29Z,-71.415123,41.724935,7.3,64,3.8,7300,34591
warw_5,2019-09-11T19:54:53Z,-71.415151,41.725116,8,73.3,3.7,8000,39425
warw_6,2019-09-11T20:06:12Z,-71.41372,41.726586,5.6,58,3.5,5600,30580
warw_6,2019-09-11T20:06:35Z,-71.413735,41.726645,6.6,67.3,3.6,6600,35475
warw_1,2019-09-11T20:19:15Z,-71.410543,41.725883,6.5,68.7,3.3,6500,36058
warw_1,2019-09-11T20:19:38Z,-71.410368,41.725503,6,61.1,3.2,6000,32179
warw_P,2019-09-11T20:31:58Z,-71.41196,41.722821,7.3,77.8,3.6,7300,40665
warw_P,2019-09-11T20:32:20Z,-71.412065,41.722713,7.2,81.3,3.5,7200,42217
warw_2,2019-09-11T20:53:13Z,-71.411066,41.721381,6.4,62.2,3.6,6400,33142
warw_2,2019-09-11T20:53:35Z,-71.411093,41.721338,6.9,66.7,3.6,6900,35626
warw_3,2019-09-11T21:03:10Z,-71.414253,41.72049,6.8,68.2,3.6,6800,35806
warw_3,2019-09-11T21:03:32Z,-71.414426,41.72062,7.2,66.5,3.6,7200,35373
warw_4,2019-09-11T21:10:51Z,-71.413913,41.722605,6.5,66.7,3.4,6500,35110
warw_4,2019-09-11T21:11:13Z,-71.413993,41.722586,7.3,69.5,3.6,7300,37098
mash_1,2019-09-16T16:17:20Z,-71.435213,41.792971,27.3,40.4,10,27300,33499
mash_1,2019-09-16T16:17:51Z,-71.43529,41.793148,30.4,41.3,10.2,30400,35521
mash_2,2019-09-16T16:31:21Z,-71.431708,41.789826,35.7,47.7,10.3,35700,41420
mash_3,2019-09-16T16:38:10Z,-71.430193,41.79094,35.7,48.3,10.8,35700,41682
mash_3,2019-09-16T16:38:32Z,-71.430118,41.791063,36.2,48.6,10.8,36200,42116
mash_4,2019-09-16T16:48:38Z,-71.432251,41.793516,31.8,42.3,10.4,31800,36765
mash_4,2019-09-16T16:49:01Z,-71.432178,41.793311,30.7,41.4,10,30700,35731
mash_5,2019-09-16T17:02:48Z,-71.430845,41.797698,30.5,43.4,9.9,30500,36593
mash_5,2019-09-16T17:03:11Z,-71.430878,41.797508,29.2,41.8,9.9,29200,35134
mash_6,2019-09-16T17:10:03Z,-71.432465,41.798618,28.5,43.8,10.6,28500,35729
mash_6,2019-09-16T17:10:25Z,-71.432126,41.798173,28,43.5,10.4,28000,35335
mash_P,2019-09-16T17:28:57Z,-71.43326,41.793961,21.7,29.4,7.9,21700,25237
mash_P,2019-09-16T17:29:41Z,-71.433298,41.793961,25.5,37.2,9.2,25500,30973
warw_5,2019-09-16T19:34:02Z,-71.415205,41.725138,2.8,39.1,3.4,2800,20151
warw_5,2019-09-16T19:34:25Z,-71.41516,41.725075,3.1,41.2,3.3,3100,21349
warw_6,2019-09-16T19:44:01Z,-71.413621,41.726685,5,64.7,3.6,5000,33585
warw_6,2019-09-16T19:44:24Z,-71.413785,41.726715,5.1,64.9,3.6,5100,33754
warw_1,2019-09-16T19:52:03Z,-71.410353,41.725543,4.4,58.2,3.3,4400,30162
warw_1,2019-09-16T19:52:25Z,-71.410296,41.72571,5.1,62.6,3.3,5100,32839
warw_P,2019-09-16T20:06:38Z,-71.411965,41.722655,7.2,85.4,3.4,7200,44782
warw_P,2019-09-16T20:07:07Z,-71.411938,41.72266,7.1,82.1,3.5,7100,43162
warw_2,2019-09-16T20:17:49Z,-71.411056,41.721208,5.2,64.6,3.3,5200,34218
warw_2,2019-09-16T20:18:11Z,-71.411273,41.72136,5.1,64.7,3.3,5100,34200
warw_3,2019-09-16T20:25:49Z,-71.414256,41.720501,4.1,59.4,3.1,4100,30769
warw_3,2019-09-16T20:26:12Z,-71.414328,41.720568,4.7,59.4,3.1,4700,31195
warw_4,2019-09-16T20:34:53Z,-71.413996,41.722611,5.3,64.8,3.4,5300,34315
warw_4,2019-09-16T20:35:15Z,-71.413988,41.722521,5.2,65.7,3.4,5200,34657
mash_1,2019-09-18T16:12:28Z,-71.435526,41.79318,10.3,10.3,60.9,10300,10300
mash_1,2019-09-18T16:22:32Z,-71.4354,41.793055,28.6,40.8,8.5,28600,34498
mash_1,2019-09-18T16:22:57Z,-71.435406,41.793101,25.3,37.1,8.7,25300,30986
mash_2,2019-09-18T16:31:52Z,-71.431428,41.790118,22.2,31.9,8.5,22200,26837
mash_2,2019-09-18T16:32:16Z,-71.43172,41.789815,22.9,34.5,8.6,22900,28432
mash_3,2019-09-18T16:38:11Z,-71.430411,41.79148,28.4,39.6,8.7,28400,33808
mash_3,2019-09-18T16:38:40Z,-71.430611,41.791251,29.3,41.1,8.6,29300,34994
mash_4,2019-09-18T16:45:09Z,-71.432078,41.793513,25.1,37.7,8.9,25100,31138
mash_4,2019-09-18T16:45:31Z,-71.432221,41.79344,24,36.3,9,24000,29887
mash_5,2019-09-18T16:54:28Z,-71.43095,41.797615,21,29.9,8.5,21000,25381
mash_5,2019-09-18T16:54:53Z,-71.43071,41.79758,20.7,31.7,8.4,20700,26042
mash_6,2019-09-18T17:00:24Z,-71.432263,41.798521,21,33.2,8.3,21000,26850
mash_6,2019-09-18T17:00:47Z,-71.432171,41.798261,21.2,32.1,8.2,21200,26489
NA,2019-09-18T17:08:34Z,-71.432835,41.794301,23.7,33.3,8.4,23700,28300
mash_P,2019-09-18T17:08:57Z,-71.433048,41.793918,27,37.1,8.6,27000,31865
warw_5,2019-09-18T18:44:23Z,-71.415455,41.724885,4.6,46.8,3.2,4600,24718
warw_5,2019-09-18T18:44:48Z,-71.415233,41.725018,4.9,46,3.3,4900,24419
warw_6,2019-09-18T18:53:25Z,-71.41413,41.726566,4.9,45.5,3.1,4900,24346
warw_6,2019-09-18T18:53:50Z,-71.414051,41.726688,5.2,48,3.2,5200,25636
warw_1,2019-09-18T19:02:07Z,-71.410428,41.725153,3.9,39.3,3.3,3900,21022
NA,2019-09-18T19:02:47Z,-71.409236,41.728718,3.8,38.8,3.2,3800,20694
warw_P,2019-09-18T19:08:57Z,-71.411973,41.722778,4.2,43.7,3.6,4200,23271
warw_P,2019-09-18T19:09:23Z,-71.41184,41.722578,4.2,44.4,3.6,4200,23570
warw_2,2019-09-18T19:20:44Z,-71.411368,41.721166,4.5,48.7,3.5,4500,25926
warw_2,2019-09-18T19:21:11Z,-71.411305,41.721221,4.5,47.2,3.5,4500,25227
warw_3,2019-09-18T19:27:50Z,-71.414005,41.72024,4.7,51.3,3.4,4700,26902
warw_3,2019-09-18T19:28:13Z,-71.41443,41.720521,4.1,45.1,3.4,4100,23766
warw_4,2019-09-18T19:34:22Z,-71.413836,41.722206,5,48.7,3.2,5000,25921
warw_4,2019-09-18T19:34:47Z,-71.41379,41.722358,5.6,54.1,3.3,5600,28841
warw_4,2019-09-18T19:35:13Z,-71.414155,41.722421,4.9,48.6,3.2,4900,25813
mash_1,2019-09-23T16:22:07Z,-71.43545,41.793021,29.6,37.6,12,29600,33456
mash_1,2019-09-23T16:22:30Z,-71.435473,41.793045,26.3,34.6,11.5,26300,30243
mash_2,2019-09-23T16:32:38Z,-71.431701,41.789891,26,35.5,11.3,26000,30715
mash_2,2019-09-23T16:33:02Z,-71.43189,41.789915,27.4,38,11.2,27400,32618
mash_3,2019-09-23T16:41:17Z,-71.430275,41.791155,24.8,31.8,11.2,24800,28166
mash_3,2019-09-23T16:41:42Z,-71.430308,41.79111,24,31.3,10.7,24000,27413
mash_4,2019-09-23T16:50:05Z,-71.43231,41.793708,28,37.8,11.4,28000,32610
mash_4,2019-09-23T16:50:33Z,-71.432156,41.793493,28.8,37.5,11.5,28800,32851
mash_5,2019-09-23T16:59:04Z,-71.430711,41.797776,30.4,41.6,13.3,30400,35848
mash_5,2019-09-23T16:59:31Z,-71.43075,41.797786,31,42.4,13.8,31000,36690
mash_6,2019-09-23T17:06:48Z,-71.432135,41.798255,32,42.9,13.4,32000,37305
mash_6,2019-09-23T17:07:12Z,-71.432095,41.79827,34.2,44.5,13.9,34200,39155
mash_P,2019-09-23T17:16:41Z,-71.43321,41.794163,26.1,34.2,12,26100,30033
mash_P,2019-09-23T17:17:06Z,-71.433285,41.794143,27.6,35.1,12,27600,31279
warw_5,2019-09-23T19:04:44Z,-71.415113,41.725078,2.9,34.8,2.4,2900,18271
warw_5,2019-09-23T19:05:11Z,-71.415103,41.72508,2.9,33,2.4,2900,17381
warw_6,2019-09-23T19:12:39Z,-71.413715,41.726681,2.1,25.1,2.2,2100,13002
warw_6,2019-09-23T19:13:04Z,-71.413938,41.726676,2.1,26,2.3,2100,13431
warw_1,2019-09-23T19:21:15Z,-71.4103,41.725508,2.7,27.8,2.2,2700,14883
warw_1,2019-09-23T19:21:40Z,-71.410281,41.725555,3.1,26.5,2.2,3100,14494
warw_P,2019-09-23T19:30:52Z,-71.411935,41.72281,3.5,35.1,2.3,3500,18608
warw_P,2019-09-23T19:31:17Z,-71.411995,41.722801,3.5,33.1,2.3,3500,17684
warw_2,2019-09-23T19:52:48Z,-71.411011,41.721421,3.4,34.6,2.3,3400,18312
warw_2,2019-09-23T19:53:14Z,-71.411116,41.721503,3.2,33.5,2.3,3200,17651
warw_3,2019-09-23T20:00:06Z,-71.414378,41.720611,5.1,48.5,2.7,5100,25990
warw_3,2019-09-23T20:00:34Z,-71.4142,41.720485,5.2,49.2,2.7,5200,26424
warw_4,2019-09-23T20:08:59Z,-71.413723,41.72242,2.9,31.9,2.4,2900,16734
warw_4,2019-09-23T20:09:26Z,-71.413996,41.722643,3.4,34.9,2.4,3400,18503
mash_1,2019-09-25T16:16:20Z,-71.435446,41.793073,24.1,34.5,10.4,24100,29132
mash_1,2019-09-25T16:16:58Z,-71.43536,41.793063,28,39.4,10.5,28000,33490
mash_2,2019-09-25T16:26:01Z,-71.43178,41.790051,33.9,44.5,10.6,33900,39038
mash_2,2019-09-25T16:26:24Z,-71.431751,41.789778,33.2,44.2,10.6,33200,38510
mash_3,2019-09-25T16:33:30Z,-71.43023,41.791126,25.2,36,10.7,25200,30476
mash_3,2019-09-25T16:33:53Z,-71.430221,41.791126,27,38.9,10.8,27000,32819
mash_4,2019-09-25T16:41:48Z,-71.432096,41.793425,25.6,36.2,10.8,25600,30946
mash_4,2019-09-25T16:42:11Z,-71.432071,41.793345,23.4,33.2,10.1,23400,28298
mash_5,2019-09-25T16:52:38Z,-71.430573,41.79734,26.3,38.6,11.1,26300,32347
mash_5,2019-09-25T16:53:01Z,-71.430731,41.797496,22.2,30,10.7,22200,26086
mash_6,2019-09-25T16:59:07Z,-71.432126,41.798253,26.2,35.1,12,26200,30685
mash_6,2019-09-25T16:59:39Z,-71.432043,41.79823,28.5,42.3,12,28500,35422
mash_P,2019-09-25T17:10:19Z,-71.433126,41.793865,23,31.9,10.6,23000,27397
NA,2019-09-25T17:10:43Z,-71.433218,41.793116,23.8,34.1,10.7,23800,28851
warw_5,2019-09-25T18:50:36Z,-71.415138,41.725125,2.4,22.2,2.1,2400,11926
warw_5,2019-09-25T18:51:11Z,-71.415178,41.725118,2.6,21.8,2.2,2600,11816
warw_6,2019-09-25T18:57:13Z,-71.413811,41.726795,3.3,25.4,2.3,3300,13973
warw_6,2019-09-25T18:57:46Z,-71.41386,41.72677,3.2,23.4,2.4,3200,13002
warw_1,2019-09-25T19:04:55Z,-71.410208,41.725621,2.6,20.2,2.2,2600,11048
warw_1,2019-09-25T19:05:22Z,-71.410305,41.725545,2.6,22.9,2.2,2600,12391
warw_P,2019-09-25T19:14:37Z,-71.412048,41.723108,3.1,27.7,2,3100,14946
warw_P,2019-09-25T19:15:02Z,-71.411928,41.72279,3.3,27.5,2,3300,15022
warw_3,2019-09-25T19:29:31Z,-71.414091,41.720391,2.6,23.5,2,2600,12597
warw_3,2019-09-25T19:30:01Z,-71.414231,41.72042,2.6,21.5,2,2600,11697
warw_4,2019-09-25T19:37:17Z,-71.413905,41.722396,3.2,25.2,2.2,3200,13900
NA,2019-09-25T19:37:46Z,-71.414771,41.722681,3.4,26.6,2.3,3400,14712
NA,2019-09-26T16:44:31Z,-71.553668,41.866768,1.9,8.8,3.4,1900,5197
NA,2019-09-26T16:45:11Z,-71.553606,41.866761,1.9,13.2,3.4,1900,7153
NA,2019-09-26T16:54:38Z,-71.55572,41.864815,1.9,9.3,3.5,1900,5414
NA,2019-09-26T16:55:03Z,-71.555763,41.864885,2.2,10.2,3.5,2200,5984
NA,2019-09-26T16:56:39Z,-71.555715,41.864856,0,0,0,0,0
NA,2019-09-26T17:07:29Z,-71.551351,41.859706,2.2,10.3,3.5,2200,5997
NA,2019-09-26T17:08:09Z,-71.551316,41.859663,2,9.8,3.4,2000,5670
NA,2019-09-26T17:23:17Z,-71.549931,41.857408,1.8,11.3,3.2,1800,6235
NA,2019-09-26T17:24:10Z,-71.54997,41.857453,2,8.7,3.1,2000,5183
NA,2019-09-26T17:36:35Z,-71.554001,41.858103,1.9,11.3,3,1900,6370
NA,2019-09-26T17:37:12Z,-71.554723,41.857905,2.1,9.7,3.1,2100,5728
mash_1,2019-09-30T16:52:15Z,-71.435376,41.793073,20.9,25.9,10.7,20900,23454
mash_1,2019-09-30T16:53:05Z,-71.43538,41.793028,21.4,26.2,9.9,21400,23728
NA,2019-09-30T17:03:33Z,-71.431671,41.790365,19.5,24.7,10.4,19500,22208
mash_2,2019-09-30T17:04:07Z,-71.431813,41.789823,19.9,26.6,10.5,19900,23275
mash_3,2019-09-30T17:10:19Z,-71.430311,41.791223,0,0,0,0,0
mash_3,2019-09-30T17:10:44Z,-71.430241,41.791215,23.4,30.3,10.6,23400,26793
mash_3,2019-09-30T17:11:08Z,-71.430211,41.791161,22.4,28.4,10.8,22400,25380
NA,2019-09-30T17:18:47Z,-71.431235,41.793993,26.9,33,10.8,26900,29861
mash_4,2019-09-30T17:19:14Z,-71.432081,41.793378,27.1,32.6,11,27100,29783
mash_5,2019-09-30T17:27:44Z,-71.430806,41.797511,17.5,25.1,9,17500,21272
NA,2019-09-30T17:28:09Z,-71.431,41.797103,19,28.8,9.1,19000,23794
mash_6,2019-09-30T17:36:48Z,-71.432221,41.798516,16.6,20.7,8.9,16600,18605
mash_6,2019-09-30T17:37:10Z,-71.432435,41.79828,16.9,20.7,9,16900,18818
mash_P,2019-09-30T17:53:13Z,-71.433431,41.794066,27.8,38.1,10.1,27800,32787
mash_P,2019-09-30T17:53:37Z,-71.433396,41.794061,25,32.8,10.4,25000,28790
warw_5,2019-09-30T19:44:47Z,-71.415211,41.725155,4,25,2,4000,14386
warw_5,2019-09-30T19:45:13Z,-71.41518,41.725143,4.2,24.7,2,4200,14369
warw_6,2019-09-30T19:54:27Z,-71.413946,41.726771,4.1,26.6,2.3,4100,15289
warw_6,2019-09-30T19:54:58Z,-71.413945,41.726745,4.2,27.1,2.3,4200,15577
warw_1,2019-09-30T20:01:17Z,-71.410578,41.725623,5,27.4,2.6,5000,16288
warw_1,2019-09-30T20:01:41Z,-71.410555,41.725616,6.2,30.9,2.6,6200,18907
warw_P,2019-09-30T20:13:39Z,-71.412173,41.72247,4.3,22.5,2.4,4300,13362
warw_P,2019-09-30T20:14:04Z,-71.411975,41.72259,4.9,26.6,2.5,4900,15817
warw_2,2019-09-30T20:24:10Z,-71.411255,41.721233,3.8,20.3,2.2,3800,11921
warw_2,2019-09-30T20:24:36Z,-71.411225,41.721315,3.6,20,2.2,3600,11708
warw_3,2019-09-30T20:32:25Z,-71.414556,41.7204,4.3,29.4,2.4,4300,16779
warw_3,2019-09-30T20:32:49Z,-71.414526,41.720453,4.5,30.6,2.4,4500,17477
warw_4,2019-09-30T20:39:26Z,-71.414048,41.722518,3.9,21.6,2.3,3900,12617
warw_4,2019-09-30T20:39:49Z,-71.413921,41.72253,3.9,23.9,2.3,3900,13732
mash_1,2019-10-02T15:42:16Z,-71.435351,41.793075,24.5,33.1,9.1,24500,28754
mash_1,2019-10-02T15:42:41Z,-71.43543,41.793081,26.8,35.1,9.2,26800,30959
mash_2,2019-10-02T15:52:32Z,-71.431755,41.789853,27.2,35.1,9.9,27200,31163
mash_2,2019-10-02T15:52:57Z,-71.43172,41.789948,27,35.1,9.8,27000,31069
mash_3,2019-10-02T15:59:32Z,-71.430473,41.791473,26.7,33.8,9.5,26700,30207
mash_3,2019-10-02T15:59:57Z,-71.430255,41.791016,28.4,35.6,9.5,28400,31976
mash_4,2019-10-02T16:07:07Z,-71.432255,41.79345,30.4,37.5,10.2,30400,33931
mash_4,2019-10-02T16:07:34Z,-71.432188,41.793463,32.5,39.2,10.2,32500,35875
mash_5,2019-10-02T16:16:10Z,-71.430856,41.7977,34.4,41.7,10.8,34400,38109
mash_5,2019-10-02T16:16:34Z,-71.430958,41.797751,35,42.2,10.8,35000,38664
mash_6,2019-10-02T16:23:33Z,-71.432161,41.79824,28.3,35.4,35,28300,32063
mash_6,2019-10-02T16:24:01Z,-71.43216,41.798258,35.2,42.7,11,35200,39015
mash_P,2019-10-02T16:33:08Z,-71.433148,41.793993,31.4,38.7,9.9,31400,35029
mash_P,2019-10-02T16:33:32Z,-71.433131,41.793993,32.4,39.9,10,32400,36119
warw_5,2019-10-02T17:59:09Z,-71.41517,41.725158,4.4,25,2.3,4400,14630
warw_5,2019-10-02T17:59:34Z,-71.415191,41.725131,4.4,25.5,2.3,4400,14823
warw_6,2019-10-02T18:04:57Z,-71.413953,41.726828,4.6,25.2,2.3,4600,14846
warw_6,2019-10-02T18:05:20Z,-71.4139,41.726791,5.4,29,2.4,5400,17204
warw_1,2019-10-02T18:12:03Z,-71.410393,41.725573,4.5,24.6,2.2,4500,14465
warw_1,2019-10-02T18:12:27Z,-71.410413,41.725566,4.5,26,2.2,4500,15119
warw_P,2019-10-02T18:19:21Z,-71.411998,41.722763,5.1,28.1,2.2,5100,16642
warw_P,2019-10-02T18:19:48Z,-71.411993,41.722763,5.5,29.5,2.2,5500,17572
warw_2,2019-10-02T18:31:15Z,-71.411071,41.721505,4.6,24.1,2.2,4600,14335
warw_2,2019-10-02T18:31:41Z,-71.411046,41.72144,4.5,23.8,2.2,4500,14073
warw_3,2019-10-02T18:38:35Z,-71.414326,41.72047,5.1,30,2.3,5100,17489
warw_3,2019-10-02T18:39:03Z,-71.414326,41.720548,4.7,28,2.3,4700,16225
warw_4,2019-10-02T18:46:15Z,-71.413915,41.722605,5.5,27.1,2.4,5500,16516
warw_4,2019-10-02T18:46:40Z,-71.413928,41.722483,5.5,27.3,2.4,5500,16638
NA,2019-10-03T15:35:18Z,-71.57665,41.515418,5.1,5.1,146.8,5100,5100
yawg_1,2019-10-03T15:45:47Z,-71.573755,41.514986,0.6,3.5,0.8,600,2137
yawg_1,2019-10-03T15:46:09Z,-71.57377,41.51498,0.6,3.5,0.7,600,2137
yawg_2,2019-10-03T15:55:55Z,-71.571633,41.513526,0.6,3.3,0.8,600,2031
yawg_2,2019-10-03T15:56:18Z,-71.571748,41.513516,0.6,3.2,0.7,600,1978
yawg_3,2019-10-03T16:06:30Z,-71.569941,41.510338,0.8,3.8,0.7,800,2390
yawg_3,2019-10-03T16:06:55Z,-71.569988,41.510203,0.9,4.3,0.7,900,2702
yawg_4,2019-10-03T16:15:44Z,-71.570936,41.508463,2.1,5.9,1.4,2100,4098
yawg_4,2019-10-03T16:16:10Z,-71.571006,41.50829,0.5,2.9,0.8,500,1764
yawg_4,2019-10-03T16:19:14Z,-71.57102,41.508326,4.2,4.2,160.9,4200,4200
yawg_5,2019-10-03T16:23:27Z,-71.573298,41.508801,1.4,5.2,1.3,1400,3414
yawg_5,2019-10-03T16:23:49Z,-71.573291,41.508941,1,4.3,0.9,1000,2725
yawg_P,2019-10-03T16:31:41Z,-71.573213,41.51071,0.4,3,0.7,400,1746
yawg_P,2019-10-03T16:32:09Z,-71.573166,41.510601,0.6,3.3,0.7,600,2007
yawg_6,2019-10-03T16:56:12Z,-71.575551,41.512963,0.8,4,0.8,800,2480
yawg_6,2019-10-03T16:56:34Z,-71.57554,41.5128,0.6,3.6,0.7,600,2182
mash_1,2019-10-07T16:06:40Z,-71.43539,41.79327,24.8,29.3,8.7,24800,27185
mash_1,2019-10-07T16:07:07Z,-71.43535,41.793268,25.5,30.8,8.9,25500,28309
mash_2,2019-10-07T16:17:08Z,-71.431811,41.789893,24.6,28.2,8,24600,26508
mash_2,2019-10-07T16:17:33Z,-71.43181,41.789861,23.6,27.2,8,23600,25508
mash_3,2019-10-07T16:24:17Z,-71.430173,41.791271,23.7,29.4,7.9,23700,26681
mash_3,2019-10-07T16:24:40Z,-71.430228,41.79128,25.4,31.8,7.9,25400,28720
mash_4,2019-10-07T16:31:32Z,-71.432106,41.793455,25,32.3,8,25000,28805
mash_4,2019-10-07T16:31:57Z,-71.43225,41.793563,28.7,37.2,8.2,28700,33133
mash_5,2019-10-07T16:41:02Z,-71.430795,41.797773,25,30.1,8.9,25000,27703
