date,waterbody,site,depth,field_dups,lab_reps,variable,units,value,notes,long,lat
2018-10-04,warwick,4,int,1,NA,ext_chla,µg/L,37.504,m07 fluorometer with older curve,-71.413968,41.722483
2018-10-04,warwick,4,int,2,NA,ext_chla,µg/L,35.143,m07 fluorometer with older curve,-71.413968,41.722483
2018-10-04,warwick,5,int,1,NA,ext_chla,µg/L,29.712,m07 fluorometer with older curve,-71.415196,41.725119
2018-10-04,warwick,5,int,2,NA,ext_chla,µg/L,29.273,m07 fluorometer with older curve,-71.415196,41.725119
2018-10-04,warwick,6,int,1,NA,ext_chla,µg/L,37.631,m07 fluorometer with older curve,-71.414031,41.726751
2018-10-04,warwick,6,int,2,NA,ext_chla,µg/L,37.13,m07 fluorometer with older curve,-71.414031,41.726751
2018-10-04,warwick,p,int,1,NA,ext_chla,µg/L,28.484,m07 fluorometer with older curve,-71.411984,41.722666
2018-10-04,warwick,p,int,2,NA,ext_chla,µg/L,37.072,m07 fluorometer with older curve,-71.411984,41.722666
2018-10-04,warwick,p,int,3,NA,ext_chla,µg/L,27.883,m07 fluorometer with older curve,-71.411984,41.722666
2018-10-09,mashapaug,1,int,1,NA,ext_chla,µg/L,26.498,m07 fluorometer with older curve,-71.435347,41.793138
2018-10-09,mashapaug,1,int,2,NA,ext_chla,µg/L,20.27,m07 fluorometer with older curve,-71.435347,41.793138
2018-10-09,mashapaug,2,int,1,NA,ext_chla,µg/L,56.054,m07 fluorometer with older curve,-71.431722,41.789743
2018-10-09,mashapaug,2,int,2,NA,ext_chla,µg/L,48.05,m07 fluorometer with older curve,-71.431722,41.789743
2018-10-09,mashapaug,3,int,1,NA,ext_chla,µg/L,23.926,m07 fluorometer with older curve,-71.430135,41.791237
2018-10-09,mashapaug,3,int,2,NA,ext_chla,µg/L,23.998,m07 fluorometer with older curve,-71.430135,41.791237
2018-10-09,mashapaug,4,int,1,NA,ext_chla,µg/L,48.742,m07 fluorometer with older curve,-71.431909,41.793443
2018-10-09,mashapaug,4,int,2,NA,ext_chla,µg/L,56.937,m07 fluorometer with older curve,-71.431909,41.793443
2018-10-09,mashapaug,5,int,1,NA,ext_chla,µg/L,40.525,m07 fluorometer with older curve,-71.4307,41.797719
2018-10-09,mashapaug,5,int,2,NA,ext_chla,µg/L,39.707,m07 fluorometer with older curve,-71.4307,41.797719
2018-10-09,mashapaug,6,int,1,NA,ext_chla,µg/L,17.713,m07 fluorometer with older curve,-71.432367,41.79829
2018-10-09,mashapaug,6,int,2,NA,ext_chla,µg/L,25.761,m07 fluorometer with older curve,-71.432367,41.79829
2018-10-09,mashapaug,p,int,1,NA,ext_chla,µg/L,30.411,m07 fluorometer with older curve,-71.433295,41.793894
2018-10-09,mashapaug,p,int,2,NA,ext_chla,µg/L,45.756,m07 fluorometer with older curve,-71.433295,41.793894
2018-10-09,mashapaug,p,int,3,NA,ext_chla,µg/L,41.966,m07 fluorometer with older curve,-71.433295,41.793894
2018-10-09,warwick,1,int,1,NA,ext_chla,µg/L,74.118,m07 fluorometer with older curve,-71.410363,41.725555
2018-10-09,warwick,1,int,2,NA,ext_chla,µg/L,71.046,m07 fluorometer with older curve,-71.410363,41.725555
2018-10-09,warwick,2,int,1,NA,ext_chla,µg/L,33.895,m07 fluorometer with older curve,-71.411058,41.721389
2018-10-09,warwick,2,int,2,NA,ext_chla,µg/L,33.284,m07 fluorometer with older curve,-71.411058,41.721389
2018-10-09,warwick,3,int,1,NA,ext_chla,µg/L,23.221,m07 fluorometer with older curve,-71.414491,41.720409
2018-10-09,warwick,3,int,2,NA,ext_chla,µg/L,20.771,m07 fluorometer with older curve,-71.414491,41.720409
2018-10-09,warwick,4,int,1,NA,ext_chla,µg/L,43.738,m07 fluorometer with older curve,-71.413968,41.722483
2018-10-09,warwick,4,int,2,NA,ext_chla,µg/L,41.067,m07 fluorometer with older curve,-71.413968,41.722483
2018-10-09,warwick,5,int,1,NA,ext_chla,µg/L,76.791,m07 fluorometer with older curve,-71.415196,41.725119
2018-10-09,warwick,5,int,2,NA,ext_chla,µg/L,72.193,m07 fluorometer with older curve,-71.415196,41.725119
2018-10-09,warwick,6,int,1,NA,ext_chla,µg/L,95.901,m07 fluorometer with older curve,-71.414031,41.726751
2018-10-09,warwick,6,int,2,NA,ext_chla,µg/L,86.812,m07 fluorometer with older curve,-71.414031,41.726751
2018-10-09,warwick,p,int,1,NA,ext_chla,µg/L,41.465,m07 fluorometer with older curve,-71.411984,41.722666
2018-10-09,warwick,p,int,2,NA,ext_chla,µg/L,40.891,m07 fluorometer with older curve,-71.411984,41.722666
2018-10-09,warwick,p,int,3,NA,ext_chla,µg/L,41.388,m07 fluorometer with older curve,-71.411984,41.722666
2018-10-11,yawgoo,1,int,1,NA,ext_chla,µg/L,2.93,m07 fluorometer with older curve,-71.573721,41.515308
2018-10-11,yawgoo,1,int,2,NA,ext_chla,µg/L,2.793,m07 fluorometer with older curve,-71.573721,41.515308
2018-10-11,yawgoo,2,int,1,NA,ext_chla,µg/L,2.844,m07 fluorometer with older curve,-71.571179,41.513535
2018-10-11,yawgoo,2,int,2,NA,ext_chla,µg/L,1.846,m07 fluorometer with older curve,-71.571179,41.513535
2018-10-11,yawgoo,3,int,1,NA,ext_chla,µg/L,2.641,m07 fluorometer with older curve,-71.56939,41.510087
2018-10-11,yawgoo,3,int,2,NA,ext_chla,µg/L,1.807,m07 fluorometer with older curve,-71.56939,41.510087
2018-10-11,yawgoo,4,int,1,NA,ext_chla,µg/L,1.092,m07 fluorometer with older curve,-71.57059,41.508108
2018-10-11,yawgoo,4,int,2,NA,ext_chla,µg/L,2.278,m07 fluorometer with older curve,-71.57059,41.508108
2018-10-11,yawgoo,5,int,1,NA,ext_chla,µg/L,3.721,m07 fluorometer with older curve,-71.572813,41.50866
2018-10-11,yawgoo,5,int,2,NA,ext_chla,µg/L,3.593,m07 fluorometer with older curve,-71.572813,41.50866
2018-10-11,yawgoo,6,int,1,NA,ext_chla,µg/L,3.039,m07 fluorometer with older curve,-71.575512,41.512846
2018-10-11,yawgoo,6,int,2,NA,ext_chla,µg/L,2.858,m07 fluorometer with older curve,-71.575512,41.512846
2018-10-11,yawgoo,p,int,1,NA,ext_chla,µg/L,3.555,m07 fluorometer with older curve,-71.573015,41.510675
2018-10-11,yawgoo,p,int,2,NA,ext_chla,µg/L,3.896,m07 fluorometer with older curve,-71.573015,41.510675
2018-10-11,yawgoo,p,int,3,NA,ext_chla,µg/L,5.843,m07 fluorometer with older curve,-71.573015,41.510675
2018-10-16,mashapaug,1,int,1,NA,ext_chla,µg/L,19.265,m07 fluorometer with older curve,-71.435347,41.793138
2018-10-16,mashapaug,1,int,2,NA,ext_chla,µg/L,18.953,m07 fluorometer with older curve,-71.435347,41.793138
2018-10-16,mashapaug,2,int,1,NA,ext_chla,µg/L,13.425,m07 fluorometer with older curve,-71.431722,41.789743
2018-10-16,mashapaug,2,int,2,NA,ext_chla,µg/L,18.625,m07 fluorometer with older curve,-71.431722,41.789743
2018-10-16,mashapaug,3,int,1,NA,ext_chla,µg/L,19.623,m07 fluorometer with older curve,-71.430135,41.791237
2018-10-16,mashapaug,3,int,2,NA,ext_chla,µg/L,19.422,m07 fluorometer with older curve,-71.430135,41.791237
2018-10-16,mashapaug,4,int,1,NA,ext_chla,µg/L,18.207,m07 fluorometer with older curve,-71.431909,41.793443
2018-10-16,mashapaug,4,int,2,NA,ext_chla,µg/L,16.882,m07 fluorometer with older curve,-71.431909,41.793443
2018-10-16,mashapaug,5,int,1,NA,ext_chla,µg/L,16.056,m07 fluorometer with older curve,-71.4307,41.797719
2018-10-16,mashapaug,5,int,2,NA,ext_chla,µg/L,22.093,m07 fluorometer with older curve,-71.4307,41.797719
2018-10-16,mashapaug,6,int,1,NA,ext_chla,µg/L,20.269,m07 fluorometer with older curve,-71.432367,41.79829
2018-10-16,mashapaug,6,int,2,NA,ext_chla,µg/L,23.03,m07 fluorometer with older curve,-71.432367,41.79829
2018-10-16,mashapaug,p,int,1,NA,ext_chla,µg/L,16.688,m07 fluorometer with older curve,-71.433295,41.793894
2018-10-16,mashapaug,p,int,2,NA,ext_chla,µg/L,20.166,m07 fluorometer with older curve,-71.433295,41.793894
2018-10-16,mashapaug,p,int,3,NA,ext_chla,µg/L,18.365,m07 fluorometer with older curve,-71.433295,41.793894
2018-10-16,warwick,1,int,1,NA,ext_chla,µg/L,41.76,m07 fluorometer with older curve,-71.410363,41.725555
2018-10-16,warwick,1,int,2,NA,ext_chla,µg/L,40.811,m07 fluorometer with older curve,-71.410363,41.725555
2018-10-16,warwick,2,int,1,NA,ext_chla,µg/L,44.367,m07 fluorometer with older curve,-71.411058,41.721389
2018-10-16,warwick,2,int,2,NA,ext_chla,µg/L,47.373,m07 fluorometer with older curve,-71.411058,41.721389
2018-10-16,warwick,3,int,1,NA,ext_chla,µg/L,56.036,m07 fluorometer with older curve,-71.414491,41.720409
2018-10-16,warwick,3,int,2,NA,ext_chla,µg/L,38.662,m07 fluorometer with older curve,-71.414491,41.720409
2018-10-16,warwick,4,int,1,NA,ext_chla,µg/L,44.22,m07 fluorometer with older curve,-71.413968,41.722483
2018-10-16,warwick,4,int,2,NA,ext_chla,µg/L,43.583,m07 fluorometer with older curve,-71.413968,41.722483
2018-10-16,warwick,5,int,1,NA,ext_chla,µg/L,87.892,m07 fluorometer with older curve,-71.415196,41.725119
2018-10-16,warwick,5,int,2,NA,ext_chla,µg/L,58.54,m07 fluorometer with older curve,-71.415196,41.725119
2018-10-16,warwick,6,int,1,NA,ext_chla,µg/L,27.941,m07 fluorometer with older curve,-71.414031,41.726751
2018-10-16,warwick,6,int,2,NA,ext_chla,µg/L,28.281,m07 fluorometer with older curve,-71.414031,41.726751
2018-10-16,warwick,p,int,1,NA,ext_chla,µg/L,47.413,m07 fluorometer with older curve,-71.411984,41.722666
2018-10-16,warwick,p,int,2,NA,ext_chla,µg/L,44.694,m07 fluorometer with older curve,-71.411984,41.722666
2018-10-16,warwick,p,int,3,NA,ext_chla,µg/L,45.083,m07 fluorometer with older curve,-71.411984,41.722666
2018-10-22,mashapaug,1,int,1,NA,ext_chla,µg/L,16.001,m07 fluorometer with older curve,-71.435347,41.793138
2018-10-22,mashapaug,1,int,2,NA,ext_chla,µg/L,16.607,m07 fluorometer with older curve,-71.435347,41.793138
2018-10-22,mashapaug,2,int,1,NA,ext_chla,µg/L,17.712,m07 fluorometer with older curve,-71.431722,41.789743
2018-10-22,mashapaug,2,int,2,NA,ext_chla,µg/L,15.828,m07 fluorometer with older curve,-71.431722,41.789743
2018-10-22,mashapaug,3,int,1,NA,ext_chla,µg/L,19.205,m07 fluorometer with older curve,-71.430135,41.791237
2018-10-22,mashapaug,3,int,2,NA,ext_chla,µg/L,18.06,m07 fluorometer with older curve,-71.430135,41.791237
2018-10-22,mashapaug,4,int,1,NA,ext_chla,µg/L,19.406,m07 fluorometer with older curve,-71.431909,41.793443
2018-10-22,mashapaug,4,int,2,NA,ext_chla,µg/L,16.732,m07 fluorometer with older curve,-71.431909,41.793443
2018-10-22,mashapaug,5,int,1,NA,ext_chla,µg/L,16.225,m07 fluorometer with older curve,-71.4307,41.797719
2018-10-22,mashapaug,5,int,2,NA,ext_chla,µg/L,15.793,m07 fluorometer with older curve,-71.4307,41.797719
2018-10-22,mashapaug,6,int,1,NA,ext_chla,µg/L,16.694,m07 fluorometer with older curve,-71.432367,41.79829
2018-10-22,mashapaug,6,int,2,NA,ext_chla,µg/L,16.399,m07 fluorometer with older curve,-71.432367,41.79829
2018-10-22,mashapaug,p,int,1,NA,ext_chla,µg/L,19.352,m07 fluorometer with older curve,-71.433295,41.793894
2018-10-22,mashapaug,p,int,2,NA,ext_chla,µg/L,18.834,m07 fluorometer with older curve,-71.433295,41.793894
2018-10-22,mashapaug,p,int,3,NA,ext_chla,µg/L,18.73,m07 fluorometer with older curve,-71.433295,41.793894
2018-10-22,warwick,1,int,1,NA,ext_chla,µg/L,48.023,m07 fluorometer with older curve,-71.410363,41.725555
2018-10-22,warwick,1,int,2,NA,ext_chla,µg/L,48.748,m07 fluorometer with older curve,-71.410363,41.725555
2018-10-22,warwick,2,int,1,NA,ext_chla,µg/L,47.993,m07 fluorometer with older curve,-71.411058,41.721389
2018-10-22,warwick,2,int,2,NA,ext_chla,µg/L,48.415,m07 fluorometer with older curve,-71.411058,41.721389
2018-10-22,warwick,3,int,1,NA,ext_chla,µg/L,47.226,m07 fluorometer with older curve,-71.414491,41.720409
2018-10-22,warwick,3,int,2,NA,ext_chla,µg/L,47.302,m07 fluorometer with older curve,-71.414491,41.720409
2018-10-22,warwick,4,int,1,NA,ext_chla,µg/L,43.272,m07 fluorometer with older curve,-71.413968,41.722483
2018-10-22,warwick,4,int,2,NA,ext_chla,µg/L,45.876,m07 fluorometer with older curve,-71.413968,41.722483
2018-10-22,warwick,5,int,1,NA,ext_chla,µg/L,34.263,m07 fluorometer with older curve,-71.415196,41.725119
2018-10-22,warwick,5,int,2,NA,ext_chla,µg/L,34.6,m07 fluorometer with older curve,-71.415196,41.725119
2018-10-22,warwick,6,int,1,NA,ext_chla,µg/L,43.391,m07 fluorometer with older curve,-71.414031,41.726751
2018-10-22,warwick,6,int,2,NA,ext_chla,µg/L,42.899,m07 fluorometer with older curve,-71.414031,41.726751
2018-10-22,warwick,p,int,1,NA,ext_chla,µg/L,48.015,m07 fluorometer with older curve,-71.411984,41.722666
2018-10-22,warwick,p,int,2,NA,ext_chla,µg/L,48.518,m07 fluorometer with older curve,-71.411984,41.722666
2018-10-22,warwick,p,int,3,NA,ext_chla,µg/L,49.395,m07 fluorometer with older curve,-71.411984,41.722666
2018-10-24,yawgoo,1,int,1,NA,ext_chla,µg/L,7.847,m07 fluorometer with older curve,-71.573721,41.515308
2018-10-24,yawgoo,1,int,2,NA,ext_chla,µg/L,7.831,m07 fluorometer with older curve,-71.573721,41.515308
2018-10-24,yawgoo,2,int,1,NA,ext_chla,µg/L,5.398,m07 fluorometer with older curve,-71.571179,41.513535
2018-10-24,yawgoo,2,int,2,NA,ext_chla,µg/L,6.236,m07 fluorometer with older curve,-71.571179,41.513535
2018-10-24,yawgoo,3,int,1,NA,ext_chla,µg/L,6.328,m07 fluorometer with older curve,-71.56939,41.510087
2018-10-24,yawgoo,3,int,2,NA,ext_chla,µg/L,6.421,m07 fluorometer with older curve,-71.56939,41.510087
2018-10-24,yawgoo,4,int,1,NA,ext_chla,µg/L,5.45,m07 fluorometer with older curve,-71.57059,41.508108
2018-10-24,yawgoo,4,int,2,NA,ext_chla,µg/L,5.06,m07 fluorometer with older curve,-71.57059,41.508108
2018-10-24,yawgoo,5,int,1,NA,ext_chla,µg/L,3.722,m07 fluorometer with older curve,-71.572813,41.50866
2018-10-24,yawgoo,5,int,2,NA,ext_chla,µg/L,4.445,m07 fluorometer with older curve,-71.572813,41.50866
2018-10-24,yawgoo,6,int,1,NA,ext_chla,µg/L,3.848,m07 fluorometer with older curve,-71.575512,41.512846
2018-10-24,yawgoo,6,int,2,NA,ext_chla,µg/L,3.28,m07 fluorometer with older curve,-71.575512,41.512846
2018-10-24,yawgoo,p,int,1,NA,ext_chla,µg/L,5.411,m07 fluorometer with older curve,-71.573015,41.510675
2018-10-24,yawgoo,p,int,2,NA,ext_chla,µg/L,5.949,m07 fluorometer with older curve,-71.573015,41.510675
2018-10-24,yawgoo,p,int,3,NA,ext_chla,µg/L,4.496,m07 fluorometer with older curve,-71.573015,41.510675
2018-10-30,mashapaug,1,int,1,NA,ext_chla,µg/L,15.268,m07 fluorometer with older curve,-71.435347,41.793138
2018-10-30,mashapaug,1,int,2,NA,ext_chla,µg/L,16.945,m07 fluorometer with older curve,-71.435347,41.793138
2018-10-30,mashapaug,2,int,1,NA,ext_chla,µg/L,15.939,m07 fluorometer with older curve,-71.431722,41.789743
2018-10-30,mashapaug,2,int,2,NA,ext_chla,µg/L,17.869,m07 fluorometer with older curve,-71.431722,41.789743
2018-10-30,mashapaug,3,int,1,NA,ext_chla,µg/L,15.905,m07 fluorometer with older curve,-71.430135,41.791237
2018-10-30,mashapaug,3,int,2,NA,ext_chla,µg/L,15.758,m07 fluorometer with older curve,-71.430135,41.791237
2018-10-30,mashapaug,4,int,1,NA,ext_chla,µg/L,15.301,m07 fluorometer with older curve,-71.431909,41.793443
2018-10-30,mashapaug,4,int,2,NA,ext_chla,µg/L,15.36,m07 fluorometer with older curve,-71.431909,41.793443
2018-10-30,mashapaug,5,int,1,NA,ext_chla,µg/L,16.061,m07 fluorometer with older curve,-71.4307,41.797719
2018-10-30,mashapaug,5,int,2,NA,ext_chla,µg/L,16.017,m07 fluorometer with older curve,-71.4307,41.797719
2018-10-30,mashapaug,6,int,1,NA,ext_chla,µg/L,14.58,m07 fluorometer with older curve,-71.432367,41.79829
2018-10-30,mashapaug,6,int,2,NA,ext_chla,µg/L,14.662,m07 fluorometer with older curve,-71.432367,41.79829
2018-10-30,mashapaug,p,int,1,NA,ext_chla,µg/L,16.4,m07 fluorometer with older curve,-71.433295,41.793894
2018-10-30,mashapaug,p,int,2,NA,ext_chla,µg/L,16.726,m07 fluorometer with older curve,-71.433295,41.793894
2018-10-30,mashapaug,p,int,3,NA,ext_chla,µg/L,15.975,m07 fluorometer with older curve,-71.433295,41.793894
2018-10-30,warwick,1,int,1,NA,ext_chla,µg/L,47.74,m07 fluorometer with older curve,-71.410363,41.725555
2018-10-30,warwick,1,int,2,NA,ext_chla,µg/L,46.439,m07 fluorometer with older curve,-71.410363,41.725555
2018-10-30,warwick,2,int,1,NA,ext_chla,µg/L,42.053,m07 fluorometer with older curve,-71.411058,41.721389
2018-10-30,warwick,2,int,2,NA,ext_chla,µg/L,42.497,m07 fluorometer with older curve,-71.411058,41.721389
2018-10-30,warwick,3,int,1,NA,ext_chla,µg/L,42.967,m07 fluorometer with older curve,-71.414491,41.720409
2018-10-30,warwick,3,int,2,NA,ext_chla,µg/L,42.293,m07 fluorometer with older curve,-71.414491,41.720409
2018-10-30,warwick,4,int,1,NA,ext_chla,µg/L,43.757,m07 fluorometer with older curve,-71.413968,41.722483
2018-10-30,warwick,4,int,2,NA,ext_chla,µg/L,43.358,m07 fluorometer with older curve,-71.413968,41.722483
2018-10-30,warwick,5,int,1,NA,ext_chla,µg/L,45.141,m07 fluorometer with older curve,-71.415196,41.725119
2018-10-30,warwick,5,int,2,NA,ext_chla,µg/L,44.875,m07 fluorometer with older curve,-71.415196,41.725119
2018-10-30,warwick,6,int,1,NA,ext_chla,µg/L,38.361,m07 fluorometer with older curve,-71.414031,41.726751
2018-10-30,warwick,6,int,2,NA,ext_chla,µg/L,38.756,m07 fluorometer with older curve,-71.414031,41.726751
2018-10-30,warwick,p,int,1,NA,ext_chla,µg/L,42.974,m07 fluorometer with older curve,-71.411984,41.722666
2018-10-30,warwick,p,int,2,NA,ext_chla,µg/L,44.536,m07 fluorometer with older curve,-71.411984,41.722666
2018-10-30,warwick,p,int,3,NA,ext_chla,µg/L,43.035,m07 fluorometer with older curve,-71.411984,41.722666
2018-10-31,yawgoo,1,int,1,NA,ext_chla,µg/L,6.289,m07 fluorometer with older curve,-71.573721,41.515308
2018-10-31,yawgoo,1,int,2,NA,ext_chla,µg/L,6.541,m07 fluorometer with older curve,-71.573721,41.515308
2018-10-31,yawgoo,2,int,1,NA,ext_chla,µg/L,6.443,m07 fluorometer with older curve,-71.571179,41.513535
2018-10-31,yawgoo,2,int,2,NA,ext_chla,µg/L,6.465,m07 fluorometer with older curve,-71.571179,41.513535
2018-10-31,yawgoo,3,int,1,NA,ext_chla,µg/L,6.947,m07 fluorometer with older curve,-71.56939,41.510087
2018-10-31,yawgoo,3,int,2,NA,ext_chla,µg/L,6.5,m07 fluorometer with older curve,-71.56939,41.510087
2018-10-31,yawgoo,4,int,1,NA,ext_chla,µg/L,6.272,m07 fluorometer with older curve,-71.57059,41.508108
2018-10-31,yawgoo,4,int,2,NA,ext_chla,µg/L,7.089,m07 fluorometer with older curve,-71.57059,41.508108
2018-10-31,yawgoo,5,int,1,NA,ext_chla,µg/L,5.698,m07 fluorometer with older curve,-71.572813,41.50866
2018-10-31,yawgoo,5,int,2,NA,ext_chla,µg/L,4.564,m07 fluorometer with older curve,-71.572813,41.50866
2018-10-31,yawgoo,6,int,1,NA,ext_chla,µg/L,4.634,m07 fluorometer with older curve,-71.575512,41.512846
2018-10-31,yawgoo,6,int,2,NA,ext_chla,µg/L,5.416,m07 fluorometer with older curve,-71.575512,41.512846
2018-10-31,yawgoo,p,int,1,NA,ext_chla,µg/L,5.676,m07 fluorometer with older curve,-71.573015,41.510675
2018-10-31,yawgoo,p,int,2,NA,ext_chla,µg/L,5.713,m07 fluorometer with older curve,-71.573015,41.510675
2018-10-31,yawgoo,p,int,3,NA,ext_chla,µg/L,5.765,m07 fluorometer with older curve,-71.573015,41.510675
2018-11-08,mashapaug,p,int,1,NA,ext_chla,µg/L,14.955,m07 fluorometer with older curve,-71.433295,41.793894
2018-11-08,mashapaug,p,int,2,NA,ext_chla,µg/L,15.973,m07 fluorometer with older curve,-71.433295,41.793894
2018-11-08,mashapaug,p,int,3,NA,ext_chla,µg/L,12.694,m07 fluorometer with older curve,-71.433295,41.793894
2018-11-08,warwick,p,int,1,NA,ext_chla,µg/L,29.61,m07 fluorometer with older curve,-71.411984,41.722666
2018-11-08,warwick,p,int,2,NA,ext_chla,µg/L,29.005,m07 fluorometer with older curve,-71.411984,41.722666
2018-11-08,warwick,p,int,3,NA,ext_chla,µg/L,32.3,m07 fluorometer with older curve,-71.411984,41.722666
2018-12-03,mashapaug,p,int,1,NA,ext_chla,µg/L,7.28,m07 fluorometer with older curve,-71.433295,41.793894
2018-12-03,mashapaug,p,int,2,NA,ext_chla,µg/L,7.249,m07 fluorometer with older curve,-71.433295,41.793894
2018-12-03,mashapaug,p,int,3,NA,ext_chla,µg/L,7.257,m07 fluorometer with older curve,-71.433295,41.793894
2018-12-03,warwick,p,int,1,NA,ext_chla,µg/L,22.016,m07 fluorometer with older curve,-71.411984,41.722666
2018-12-03,warwick,p,int,2,NA,ext_chla,µg/L,21.116,m07 fluorometer with older curve,-71.411984,41.722666
2018-12-03,warwick,p,int,3,NA,ext_chla,µg/L,21.368,m07 fluorometer with older curve,-71.411984,41.722666
2019-06-05,mashapaug,1,int,1,NA,ext_chla,µg/L,13.491660280000001,m07 fluorometer with older curve,-71.435347,41.793138
2019-06-05,mashapaug,1,int,2,NA,ext_chla,µg/L,12.404198280000001,m07 fluorometer with older curve,-71.435347,41.793138
2019-06-05,mashapaug,2,int,1,NA,ext_chla,µg/L,15.013628100000002,m07 fluorometer with older curve,-71.431722,41.789743
2019-06-05,mashapaug,2,int,2,NA,ext_chla,µg/L,11.0377393,m07 fluorometer with older curve,-71.431722,41.789743
2019-06-05,mashapaug,3,int,1,NA,ext_chla,µg/L,11.804462099999999,m07 fluorometer with older curve,-71.430135,41.791237
2019-06-05,mashapaug,3,int,2,NA,ext_chla,µg/L,11.694474099999999,m07 fluorometer with older curve,-71.430135,41.791237
2019-06-05,mashapaug,4,int,1,NA,ext_chla,µg/L,11.2892925,m07 fluorometer with older curve,-71.431909,41.793443
2019-06-05,mashapaug,4,int,2,NA,ext_chla,µg/L,10.655264899999999,m07 fluorometer with older curve,-71.431909,41.793443
2019-06-05,mashapaug,5,int,1,NA,ext_chla,µg/L,9.1118849,m07 fluorometer with older curve,-71.4307,41.797719
2019-06-05,mashapaug,5,int,2,NA,ext_chla,µg/L,9.085984499999999,m07 fluorometer with older curve,-71.4307,41.797719
2019-06-05,mashapaug,6,int,1,NA,ext_chla,µg/L,13.061873299999998,m07 fluorometer with older curve,-71.432367,41.79829
2019-06-05,mashapaug,6,int,2,NA,ext_chla,µg/L,14.251517699999999,m07 fluorometer with older curve,-71.432367,41.79829
2019-06-05,mashapaug,p,int,1,NA,ext_chla,µg/L,13.1512829,m07 fluorometer with older curve,-71.433295,41.793894
2019-06-05,mashapaug,p,int,2,NA,ext_chla,µg/L,11.3176765,m07 fluorometer with older curve,-71.433295,41.793894
2019-06-05,mashapaug,p,int,3,NA,ext_chla,µg/L,13.0551321,m07 fluorometer with older curve,-71.433295,41.793894
2019-06-05,warwick,1,int,1,NA,ext_chla,µg/L,14.0634737,m07 fluorometer with older curve,-71.410363,41.725555
2019-06-05,warwick,1,int,2,NA,ext_chla,µg/L,14.5069737,m07 fluorometer with older curve,-71.410363,41.725555
2019-06-05,warwick,2,int,1,NA,ext_chla,µg/L,23.6038683,m07 fluorometer with older curve,-71.411058,41.721389
2019-06-05,warwick,2,int,2,NA,ext_chla,µg/L,24.512333699999996,m07 fluorometer with older curve,-71.411058,41.721389
2019-06-05,warwick,3,int,1,NA,ext_chla,µg/L,21.2050655,m07 fluorometer with older curve,-71.414491,41.720409
2019-06-05,warwick,3,int,2,NA,ext_chla,µg/L,20.263426299999995,m07 fluorometer with older curve,-71.414491,41.720409
2019-06-05,warwick,4,int,1,NA,ext_chla,µg/L,20.5666029,m07 fluorometer with older curve,-71.413968,41.722483
2019-06-05,warwick,4,int,2,NA,ext_chla,µg/L,20.3191299,m07 fluorometer with older curve,-71.413968,41.722483
2019-06-05,warwick,5,int,1,NA,ext_chla,µg/L,18.5616281,m07 fluorometer with older curve,-71.415196,41.725119
2019-06-05,warwick,5,int,2,NA,ext_chla,µg/L,17.6162635,m07 fluorometer with older curve,-71.415196,41.725119
2019-06-05,warwick,6,int,1,NA,ext_chla,µg/L,14.9919853,m07 fluorometer with older curve,-71.414031,41.726751
2019-06-05,warwick,6,int,2,NA,ext_chla,µg/L,16.4601477,m07 fluorometer with older curve,-71.414031,41.726751
2019-06-05,warwick,p,int,1,NA,ext_chla,µg/L,17.889104699999997,m07 fluorometer with older curve,-71.411984,41.722666
2019-06-05,warwick,p,int,2,NA,ext_chla,µg/L,21.726266699999996,m07 fluorometer with older curve,-71.411984,41.722666
2019-06-05,warwick,p,int,3,NA,ext_chla,µg/L,20.656544699999998,m07 fluorometer with older curve,-71.411984,41.722666
2019-06-07,yawgoo,1,int,1,NA,ext_chla,µg/L,5.9054020750000005,m07 fluorometer with older curve,-71.573721,41.515308
2019-06-07,yawgoo,1,int,2,NA,ext_chla,µg/L,6.384160325,m07 fluorometer with older curve,-71.573721,41.515308
2019-06-07,yawgoo,2,int,1,NA,ext_chla,µg/L,7.175009524999999,m07 fluorometer with older curve,-71.571179,41.513535
2019-06-07,yawgoo,2,int,2,NA,ext_chla,µg/L,6.774395975,m07 fluorometer with older curve,-71.571179,41.513535
2019-06-07,yawgoo,3,int,1,NA,ext_chla,µg/L,4.393865375,m07 fluorometer with older curve,-71.56939,41.510087
2019-06-07,yawgoo,3,int,2,NA,ext_chla,µg/L,3.5892233249999994,m07 fluorometer with older curve,-71.56939,41.510087
2019-06-07,yawgoo,4,int,1,NA,ext_chla,µg/L,3.998041625,m07 fluorometer with older curve,-71.57059,41.508108
2019-06-07,yawgoo,4,int,2,NA,ext_chla,µg/L,3.4660190249999996,m07 fluorometer with older curve,-71.57059,41.508108
2019-06-07,yawgoo,5,int,1,NA,ext_chla,µg/L,4.291017725,m07 fluorometer with older curve,-71.572813,41.50866
2019-06-07,yawgoo,5,int,2,NA,ext_chla,µg/L,3.7098109749999995,m07 fluorometer with older curve,-71.572813,41.50866
2019-06-07,yawgoo,6,int,1,NA,ext_chla,µg/L,4.9575538749999994,m07 fluorometer with older curve,-71.575512,41.512846
2019-06-07,yawgoo,6,int,2,NA,ext_chla,µg/L,4.717930825,m07 fluorometer with older curve,-71.575512,41.512846
2019-06-07,yawgoo,p,int,1,NA,ext_chla,µg/L,4.034719075,m07 fluorometer with older curve,-71.573015,41.510675
