day,month,year,waterbody,site,depth,reps,variable,value
7,11,2019,slack,3,2,1,cond,na
7,11,2019,slack,3,3,1,cond,na
7,11,2019,slack,3,0,1,salinity,0.11
7,11,2019,slack,3,1,1,salinity,0.11
7,11,2019,slack,3,2,1,salinity,0.11
7,11,2019,slack,3,3,1,salinity,na
7,11,2019,slack,3,0,1,ph,6.89
7,11,2019,slack,3,1,1,ph,6.88
7,11,2019,slack,3,2,1,ph,6.86
7,11,2019,slack,3,3,1,ph,na
7,11,2019,slack,3,int,1,secchi,2.15
7,11,2019,slack,4,0,1,temp,10.3
7,11,2019,slack,4,1,1,temp,10.3
7,11,2019,slack,4,2,1,temp,10.3
7,11,2019,slack,4,0,1,%do,86.7
7,11,2019,slack,4,1,1,%do,86.6
7,11,2019,slack,4,2,1,%do,86.1
7,11,2019,slack,4,0,1,do,9.71
7,11,2019,slack,4,1,1,do,9.69
7,11,2019,slack,4,2,1,do,9.65
7,11,2019,slack,4,0,1,spc,233.3
7,11,2019,slack,4,1,1,spc,233.3
7,11,2019,slack,4,2,1,spc,233.4
7,11,2019,slack,4,0,1,cond,na
7,11,2019,slack,4,1,1,cond,na
7,11,2019,slack,4,2,1,cond,na
7,11,2019,slack,4,0,1,salinity,0.11
7,11,2019,slack,4,1,1,salinity,0.11
7,11,2019,slack,4,2,1,salinity,0.11
7,11,2019,slack,4,0,1,ph,6.89
7,11,2019,slack,4,1,1,ph,6.87
7,11,2019,slack,4,2,1,ph,6.85
7,11,2019,slack,4,int,1,secchi,1.8
7,11,2019,slack,5,0,1,temp,9.7
7,11,2019,slack,5,1,1,temp,9.7
7,11,2019,slack,5,2,1,temp,9
7,11,2019,slack,5,0,1,%do,84.2
7,11,2019,slack,5,1,1,%do,83.8
7,11,2019,slack,5,2,1,%do,75.8
7,11,2019,slack,5,0,1,do,9.55
7,11,2019,slack,5,1,1,do,9.52
7,11,2019,slack,5,2,1,do,9.04
7,11,2019,slack,5,0,1,spc,240.7
7,11,2019,slack,5,1,1,spc,241
7,11,2019,slack,5,2,1,spc,255.8
7,11,2019,slack,5,0,1,cond,na
7,11,2019,slack,5,1,1,cond,na
7,11,2019,slack,5,2,1,cond,na
7,11,2019,slack,5,0,1,salinity,0.11
7,11,2019,slack,5,1,1,salinity,0.12
7,11,2019,slack,5,2,1,salinity,0.12
7,11,2019,slack,5,0,1,ph,6.83
7,11,2019,slack,5,1,1,ph,6.79
7,11,2019,slack,5,2,1,ph,6.71
7,11,2019,slack,5,int,1,secchi,1.75
